,entities,context_annotations,source,geo,conversation_id,public_metrics,text,id,lang,created_at,possibly_sensitive,author_id,reply_settings,attachments,referenced_tweets,in_reply_to_user_id
454,"{'annotations': [{'start': 76, 'end': 78, 'probability': 0.9229, 'type': 'Organization', 'normalized_text': 'GOP'}], 'urls': [{'start': 107, 'end': 128, 'url': 'https://t.co/7BneJy42', 'expanded_url': 'https://sphotos-b.xx.fbcdn.net/hphotos-ash3/550240_122279647925057_1383639332_n.jpg', 'display_url': 'sphotos-b.xx.fbcdn.net/hphotos-ash3/5…'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},261474371103780865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I hope people everywhere know about the offensive rape comments coming from GOP candidates over the years. https://t.co/7BneJy42,261474371103780865,en,2012-10-25T14:28:42.000Z,False,35473176,everyone,,,
455,"{'mentions': [{'start': 0, 'end': 12, 'username': 'juliepagano', 'id': '2874563195'}, {'start': 24, 'end': 35, 'username': 'tomhenrich', 'id': '14785074'}]}",,Tweetbot for Mac,{'place_id': '93e191cd736864c0'},261227890606215168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@juliepagano see: rape. @tomhenrich,261229184645472256,en,2012-10-24T22:14:25.000Z,False,9510922,everyone,,"[{'type': 'replied_to', 'id': '261229017192095744'}]",15822648
456,,,Twitter Web Client,{'place_id': '93e191cd736864c0'},259788274132975616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",It's not rape unless you penetrate.,259788274132975616,en,2012-10-20T22:48:45.000Z,False,894154826,everyone,,,
457,"{'annotations': [{'start': 25, 'end': 36, 'probability': 0.9983, 'type': 'Person', 'normalized_text': 'Roger Rivard'}, {'start': 39, 'end': 63, 'probability': 0.857, 'type': 'Organization', 'normalized_text': 'GOP Wisconsin Assemblyman'}, {'start': 79, 'end': 90, 'probability': 0.3869, 'type': 'Organization', 'normalized_text': 'Chetek Alert'}], 'hashtags': [{'start': 124, 'end': 136, 'tag': 'rapeCulture'}], 'urls': [{'start': 102, 'end': 122, 'url': 'http://t.co/NMByFimZ', 'expanded_url': 'http://aaroncamp.tumblr.com/post/33355699666/meet-roger-rivard-the-wisconsin-todd-akin', 'display_url': 'aaroncamp.tumblr.com/post/333556996…'}]}",,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.36887653, 43.08990125]}}",256396836619833344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","“some girls rape easy” - Roger Rivard, GOP Wisconsin Assemblyman quoted by the Chetek Alert newspaper http://t.co/NMByFimZ  #rapeCulture",256396836619833344,en,2012-10-11T14:12:24.000Z,False,108679526,everyone,,,
458,"{'mentions': [{'start': 1, 'end': 10, 'username': 'Chris726', 'id': '23300295'}], 'hashtags': [{'start': 47, 'end': 52, 'tag': 'Jets'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.38010311, 43.07158754]}}",255309136990978048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",“@Chris726: Is it rape if you know its coming? #Jets”,255309136990978048,en,2012-10-08T14:10:16.000Z,False,27302376,everyone,,,
459,"{'hashtags': [{'start': 71, 'end': 87, 'tag': 'racistwhitegirl'}, {'start': 88, 'end': 104, 'tag': 'Mexicanproblems'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.40918883, 43.07182433]}}",252904135312150528,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Bitch did you really just back at me like I was going to rape you?!?!? #racistwhitegirl #Mexicanproblems,252904135312150528,en,2012-10-01T22:53:39.000Z,False,614625547,everyone,,,
460,"{'mentions': [{'start': 0, 'end': 12, 'username': 'AlyssaColla', 'id': '599560745'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.47492003, 43.07635249]}}",251915280551395328,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@AlyssaColla ......not if I rape you first lololol love you miss you getcho ass here!,251921931970936832,en,2012-09-29T05:50:43.000Z,False,31653546,everyone,,"[{'type': 'replied_to', 'id': '251921703939223552'}]",599560745
461,,,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.35355008, 43.10111403]}}",251519160952184832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",aka rape,251519160952184832,in,2012-09-28T03:10:15.000Z,False,89618046,everyone,,,
462,,,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.32799358, 43.12167325]}}",251393427500064768,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",I got niggas that rob you and rape yo bitch if they in the mood,251393427500064768,en,2012-09-27T18:50:38.000Z,False,436831438,everyone,,,
463,"{'hashtags': [{'start': 75, 'end': 90, 'tag': 'FreshmanFrenzy'}]}",,Twitter for Android,{'place_id': '6f1f0ea4554abc81'},249350515362775041,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","""@LoudandTrippy: its ok our freshman team is gonna ass rape hg lmao.""RIGHT #FreshmanFrenzy",249350515362775041,en,2012-09-22T03:32:50.000Z,False,382399337,everyone,,,
464,,,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.38806866, 43.07477317]}}",248966786471575552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Drinking responsible is like saying rape her with a condom or beat your wife kindly. It's s contradiction.,248966786471575552,en,2012-09-21T02:08:02.000Z,False,21414898,everyone,,,
465,,,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.39004642, 43.13973355]}}",243905889625595905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",New rule u see a kid on street don't pick them up even if crying its a way to rape u new letter from police#dead ass serious that's a shame,243905889625595905,en,2012-09-07T02:57:50.000Z,False,310565769,everyone,,,
466,"{'hashtags': [{'start': 114, 'end': 127, 'tag': 'stepbrothers'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.39802036, 43.07311512]}}",239952939974815745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@AustinWinner189 ""I thought at one point he was gonna rape me. He looked me in the eyes and said lets get it on!"" #stepbrothers lolololol",239955333454385152,en,2012-08-27T05:19:44.000Z,False,270686419,everyone,,"[{'type': 'replied_to', 'id': '239954460418383872'}]",329133317
467,,,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.4547017, 43.07001853]}}",238259504532307968,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Serious question: What is the no rape exception school's position on rapists'  rights to and responsibilities for kids conceived in rape?,238259504532307968,en,2012-08-22T13:01:07.000Z,False,70782785,everyone,,,
468,"{'mentions': [{'start': 134, 'end': 144, 'username': 'thenation', 'id': '1947301'}], 'annotations': [{'start': 0, 'end': 3, 'probability': 0.6693, 'type': 'Person', 'normalized_text': 'Akin'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},237915991689019392,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Akin asks for ""forgiveness."" But won't change unforgivable stance. He would redefine rape &amp; make it harder for women to get care. @thenation",237915991689019392,en,2012-08-21T14:16:07.000Z,False,466519303,everyone,,,
469,"{'annotations': [{'start': 113, 'end': 115, 'probability': 0.6244, 'type': 'Organization', 'normalized_text': 'GOP'}], 'hashtags': [{'start': 127, 'end': 131, 'tag': 'GOP'}, {'start': 132, 'end': 137, 'tag': 'rape'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},237900951137173504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","“Doctors say death from prostate cancer is rare. If legitimate, the male body will shut that thing down""-said no GOP Rep Ever 
#GOP #rape",237900951137173504,en,2012-08-21T13:16:21.000Z,False,51657423,everyone,,,
470,"{'mentions': [{'start': 16, 'end': 24, 'username': 'MikeElk', 'id': '52615210'}]}",,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.35170722, 43.09490765]}}",237754987407605761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Sad but true RT @MikeElk: important - we live in a society that teachers women to be careful instead of teaching men not to rape,237754987407605761,en,2012-08-21T03:36:20.000Z,False,16957087,everyone,,,
471,"{'mentions': [{'start': 130, 'end': 140, 'username': 'thenation', 'id': '1947301'}], 'annotations': [{'start': 0, 'end': 5, 'probability': 0.9768, 'type': 'Person', 'normalized_text': 'Romney'}, {'start': 7, 'end': 10, 'probability': 0.8885, 'type': 'Person', 'normalized_text': 'Ryan'}, {'start': 117, 'end': 120, 'probability': 0.9619, 'type': 'Person', 'normalized_text': 'Ryan'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},237391553503584257,"{'retweet_count': 11, 'reply_count': 4, 'like_count': 2, 'quote_count': 0}","Romney-Ryan say they would permit abortions in rape cases. But do they narrow definition of rape, as did legislation Ryan backed? @thenation",237391553503584257,en,2012-08-20T03:32:11.000Z,False,466519303,everyone,,,
472,"{'mentions': [{'start': 111, 'end': 121, 'username': 'thenation', 'id': '1947301'}, {'start': 122, 'end': 129, 'username': 'edshow', 'id': '75052666'}, {'start': 130, 'end': 138, 'username': 'WeGotEd', 'id': '3113887713'}], 'annotations': [{'start': 18, 'end': 31, 'probability': 0.9908, 'type': 'Person', 'normalized_text': 'John McCormack'}, {'start': 68, 'end': 76, 'probability': 0.986, 'type': 'Person', 'normalized_text': 'Todd Akin'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},237389659049705472,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Weekly Standard's John McCormack cites long-standing concerns about Todd Akin, who talks of ""legitimate rape."" @thenation @edshow @WeGotEd",237389659049705472,en,2012-08-20T03:24:39.000Z,False,466519303,everyone,,,
473,"{'mentions': [{'start': 120, 'end': 130, 'username': 'thenation', 'id': '1947301'}, {'start': 131, 'end': 139, 'username': 'WeGotEd', 'id': '3113887713'}], 'annotations': [{'start': 18, 'end': 29, 'probability': 0.4922, 'type': 'Person', 'normalized_text': 'Reihan Salam'}, {'start': 80, 'end': 88, 'probability': 0.9785, 'type': 'Person', 'normalized_text': 'Todd Akin'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},237388494656389120,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}","National Review's Reihan Salam on MO R Sen candidate's ""legitimate rape"" talk: ""Todd Akin ought to step the heck down."" @thenation @WeGotEd",237388494656389120,en,2012-08-20T03:20:02.000Z,False,466519303,everyone,,,
474,"{'mentions': [{'start': 0, 'end': 11, 'username': 'ashedryden', 'id': '9510922'}], 'annotations': [{'start': 47, 'end': 53, 'probability': 0.9695, 'type': 'Person', 'normalized_text': 'Assange'}, {'start': 108, 'end': 113, 'probability': 0.9941, 'type': 'Place', 'normalized_text': 'Sweden'}, {'start': 137, 'end': 138, 'probability': 0.8495, 'type': 'Place', 'normalized_text': 'US'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},236098076547366912,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@ashedryden It's not about rape at this point. Assange offered to turn himself in. It's about the fact that Sweden will extradite him to US.,236100030468067330,en,2012-08-16T14:00:08.000Z,False,787975,everyone,,"[{'type': 'replied_to', 'id': '236098076547366912'}]",9510922
475,"{'mentions': [{'start': 0, 'end': 7, 'username': 'Tbogin', 'id': '21347165'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},226870345716613120,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@Tbogin But to qualify you'd have to foster no less than 5 horses and then rape/pillage a city block, or at LEAST burn Sig Ep down again.",227304829981192192,en,2012-07-23T07:31:09.000Z,False,243898626,everyone,,"[{'type': 'replied_to', 'id': '226870345716613120'}]",21347165
476,,,Tweetbot for Mac,{'place_id': '3da7e9d5302f9d11'},225646037925240833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Fuck you, people who defend rape jokes.",225646037925240833,en,2012-07-18T17:39:42.000Z,False,9510922,everyone,,,
477,"{'urls': [{'start': 114, 'end': 134, 'url': 'http://t.co/UAAc9q5M', 'expanded_url': 'http://rapeculturerealities.tumblr.com/post/27284666565/rape-is-on-the-increase-reported-and-unreported', 'display_url': 'rapeculturerealities.tumblr.com/post/272846665…'}]}",,Tweetbot for Mac,{'place_id': '93e191cd736864c0'},224654175538122754,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",“Only women revolting and men made conscious of their responsibility to fight sexism can collectively stop rape.” http://t.co/UAAc9q5M,224654175538122754,en,2012-07-15T23:58:23.000Z,False,9510922,everyone,,,
478,"{'mentions': [{'start': 0, 'end': 8, 'username': 'jmcoupe', 'id': '25929564'}, {'start': 9, 'end': 24, 'username': 'NotCommonFacts', 'id': '564159387'}], 'annotations': [{'start': 26, 'end': 33, 'probability': 0.8475, 'type': 'Organization', 'normalized_text': 'Dolphins'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.25931385, 43.09544288]}, 'place_id': '93e191cd736864c0'}",224002346714275840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@jmcoupe @NotCommonFacts: Dolphins have been known to engage in gang rape.,224012362733199360,en,2012-07-14T05:28:03.000Z,False,14655324,everyone,,"[{'type': 'replied_to', 'id': '224002346714275840'}]",25929564
479,"{'hashtags': [{'start': 132, 'end': 144, 'tag': 'teamuterati'}], 'mentions': [{'start': 28, 'end': 42, 'username': 'thinkprogress', 'id': '55355654'}, {'start': 121, 'end': 131, 'username': 'AIsForOrg', 'id': '515931365'}], 'annotations': [{'start': 43, 'end': 50, 'probability': 0.3048, 'type': 'Organization', 'normalized_text': 'Iowa GOP'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},215151947450294272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Adding injury to injury: RT @thinkprogress Iowa GOP proposal would strip abortion funding from rape &amp; incest victims @AIsForOrg #teamuterati,215151947450294272,en,2012-06-19T18:39:56.000Z,False,495577518,everyone,,,
480,"{'mentions': [{'start': 0, 'end': 13, 'username': 'ari_WISCslob', 'id': '214458276'}, {'start': 38, 'end': 49, 'username': 'LegalEagle', 'id': '831772091426930688'}]}",,Tweetbot for iOS,{'place_id': '93e191cd736864c0'},210577756336046080,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","@ari_WISCslob oh hello, rape culture. @legaleagle",210578256926212096,en,2012-06-07T03:45:43.000Z,False,9510922,everyone,,"[{'type': 'replied_to', 'id': '210577756336046080'}]",214458276
481,"{'annotations': [{'start': 15, 'end': 22, 'probability': 0.7349, 'type': 'Person', 'normalized_text': 'Bosingwa'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},203924191609753602,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I can't handle Bosingwa's eyebrow.  I just can't.  It's like watching a hippo rape a toddler.,203924191609753602,en,2012-05-19T19:04:50.000Z,False,249974736,everyone,,,
482,,,Tweetbot for iOS,,201377685170159616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Reading about/seeing rape/sexual assault stories in books/articles/other media is so overwhelming.,201377685170159616,en,2012-05-12T18:25:56.000Z,False,9510922,everyone,,,
483,"{'hashtags': [{'start': 95, 'end': 102, 'tag': 'GameOn'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},198272190112727043,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Me: Would you like to play the rape game?
Respondent: Absolutely not.
Me: That's the spirit!! 
#GameOn",198272190112727043,en,2012-05-04T04:45:48.000Z,False,249974736,everyone,,,
484,"{'urls': [{'start': 74, 'end': 94, 'url': 'http://t.co/sZpMlLez', 'expanded_url': 'http://bit.ly/JtmOhj', 'display_url': 'bit.ly/JtmOhj'}, {'start': 99, 'end': 119, 'url': 'http://t.co/m0qYxGLK', 'expanded_url': 'http://outside.in/53715', 'display_url': 'outside.in/53715'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.9641, 'type': 'Person', 'normalized_text': 'Elton John'}, {'start': 40, 'end': 57, 'probability': 0.3517, 'type': 'Other', 'normalized_text': 'Rape Crisis Center'}]}",,TwitZip,"{'coordinates': {'type': 'Point', 'coordinates': [-89.397477, 43.061918]}, 'place_id': '93e191cd736864c0'}",195622541686091776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Elton John's Versace scarf highlight of Rape Crisis Center online auction http://t.co/sZpMlLez via http://t.co/m0qYxGLK,195622541686091776,en,2012-04-26T21:17:03.000Z,False,17553839,everyone,,,
485,,,Twitter Web Client,{'place_id': '93e191cd736864c0'},195178679607902208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",praying my chem test today doesn't rape me. :(,195178679607902208,en,2012-04-25T15:53:18.000Z,False,31653546,everyone,,,
486,"{'mentions': [{'start': 15, 'end': 26, 'username': 'Mimsiicles', 'id': '129950779'}, {'start': 60, 'end': 69, 'username': 'ayekay23', 'id': '93794284'}]}",,Twitter Web Client,"{'coordinates': {'type': 'Point', 'coordinates': [-89.39482554, 43.07619258]}, 'place_id': '93e191cd736864c0'}",194310285937487872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Hahaha thanks ""@Mimsiicles: I endorse this twit-rape :) RT:“@ayekay23: The amount of hair that's in my armpit is riduculous”""",194310285937487872,en,2012-04-23T06:22:36.000Z,False,63579739,everyone,,,
